"AverageBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
96.0602383368849 "BC-NextBulls_20" 1 "RZKm (calving traits)" "BC-NextBulls_20" 20 "BC-NextBulls"
95.775449102682 "BC-NextBulls_21" 6 "RZKm (calving traits)" "BC-NextBulls_21" 21 "BC-NextBulls"
96.1455331758379 "BC-NextBulls_22" 11 "RZKm (calving traits)" "BC-NextBulls_22" 22 "BC-NextBulls"
94.8333359686668 "BC-NextBulls_23" 16 "RZKm (calving traits)" "BC-NextBulls_23" 23 "BC-NextBulls"
94.4132332167611 "BC-NextBulls_24" 21 "RZKm (calving traits)" "BC-NextBulls_24" 24 "BC-NextBulls"
94.7584682505374 "BC-NextBulls_25" 26 "RZKm (calving traits)" "BC-NextBulls_25" 25 "BC-NextBulls"
97.7833957262352 "BC-NextCows" 5 "RZKm (calving traits)" "BC-NextCows" 0 "BC-NextCows"
95.9857252091503 "BC-NextCows" 6 "RZKm (calving traits)" "BC-NextCows" 0 "BC-NextCows"
97.3114017920528 "BC-NextCows" 7 "RZKm (calving traits)" "BC-NextCows" 0 "BC-NextCows"
96.897269232182 "BC-NextCows" 8 "RZKm (calving traits)" "BC-NextCows" 0 "BC-NextCows"
95.9863835182024 "BC-NextCows" 9 "RZKm (calving traits)" "BC-NextCows" 0 "BC-NextCows"
96.2887113291649 "BC-NextCows_1" 10 "RZKm (calving traits)" "BC-NextCows_1" 1 "BC-NextCows"
96.4733703423217 "BC-NextCows_1" 11 "RZKm (calving traits)" "BC-NextCows_1" 1 "BC-NextCows"
95.9577468072276 "BC-NextCows_1" 12 "RZKm (calving traits)" "BC-NextCows_1" 1 "BC-NextCows"
96.2544650344337 "BC-NextCows_1" 13 "RZKm (calving traits)" "BC-NextCows_1" 1 "BC-NextCows"
96.284811363842 "BC-NextCows_1" 14 "RZKm (calving traits)" "BC-NextCows_1" 1 "BC-NextCows"
98.9730242557784 "BC-NextCows_2" 15 "RZKm (calving traits)" "BC-NextCows_2" 2 "BC-NextCows"
99.1957448797179 "BC-NextCows_2" 16 "RZKm (calving traits)" "BC-NextCows_2" 2 "BC-NextCows"
99.3386558694653 "BC-NextCows_2" 17 "RZKm (calving traits)" "BC-NextCows_2" 2 "BC-NextCows"
99.6030262103937 "BC-NextCows_2" 18 "RZKm (calving traits)" "BC-NextCows_2" 2 "BC-NextCows"
98.3685032779087 "BC-NextCows_2" 19 "RZKm (calving traits)" "BC-NextCows_2" 2 "BC-NextCows"
102.287778612071 "BC-NextCows_3" 20 "RZKm (calving traits)" "BC-NextCows_3" 3 "BC-NextCows"
101.576414661976 "BC-NextCows_3" 21 "RZKm (calving traits)" "BC-NextCows_3" 3 "BC-NextCows"
101.771902913773 "BC-NextCows_3" 22 "RZKm (calving traits)" "BC-NextCows_3" 3 "BC-NextCows"
100.691016963532 "BC-NextCows_3" 23 "RZKm (calving traits)" "BC-NextCows_3" 3 "BC-NextCows"
101.560953255074 "BC-NextCows_3" 24 "RZKm (calving traits)" "BC-NextCows_3" 3 "BC-NextCows"
99.2303879401582 "BC-NextCows_4" 0 "RZKm (calving traits)" "BC-NextCows_4" 4 "BC-NextCows"
99.7960729499573 "BC-NextCows_4" 1 "RZKm (calving traits)" "BC-NextCows_4" 4 "BC-NextCows"
101.900976275016 "BC-NextCows_4" 2 "RZKm (calving traits)" "BC-NextCows_4" 4 "BC-NextCows"
99.8457671303303 "BC-NextCows_4" 25 "RZKm (calving traits)" "BC-NextCows_4" 4 "BC-NextCows"
100.79253804077 "BC-NextCows_4" 26 "RZKm (calving traits)" "BC-NextCows_4" 4 "BC-NextCows"
100.44009338447 "BC-NextCows_5" 3 "RZKm (calving traits)" "BC-NextCows_5" 5 "BC-NextCows"
100.725859087252 "BC-NextCows_5" 4 "RZKm (calving traits)" "BC-NextCows_5" 5 "BC-NextCows"
101.036684397052 "BC-NextCows_5" 5 "RZKm (calving traits)" "BC-NextCows_5" 5 "BC-NextCows"
101.317871328812 "BC-NextCows_5" 6 "RZKm (calving traits)" "BC-NextCows_5" 5 "BC-NextCows"
101.341256206116 "BC-NextCows_5" 7 "RZKm (calving traits)" "BC-NextCows_5" 5 "BC-NextCows"
102.409039172888 "BC-NextCows_6" 8 "RZKm (calving traits)" "BC-NextCows_6" 6 "BC-NextCows"
101.531524054682 "BC-NextCows_6" 9 "RZKm (calving traits)" "BC-NextCows_6" 6 "BC-NextCows"
101.17081603571 "BC-NextCows_6" 10 "RZKm (calving traits)" "BC-NextCows_6" 6 "BC-NextCows"
101.630653781189 "BC-NextCows_6" 11 "RZKm (calving traits)" "BC-NextCows_6" 6 "BC-NextCows"
102.600742239685 "BC-NextCows_6" 12 "RZKm (calving traits)" "BC-NextCows_6" 6 "BC-NextCows"
101.083634780533 "BC-NextCows_7" 13 "RZKm (calving traits)" "BC-NextCows_7" 7 "BC-NextCows"
100.030271597371 "BC-NextCows_7" 14 "RZKm (calving traits)" "BC-NextCows_7" 7 "BC-NextCows"
100.769301975173 "BC-NextCows_7" 15 "RZKm (calving traits)" "BC-NextCows_7" 7 "BC-NextCows"
100.303410037947 "BC-NextCows_7" 16 "RZKm (calving traits)" "BC-NextCows_7" 7 "BC-NextCows"
101.205203723021 "BC-NextCows_7" 17 "RZKm (calving traits)" "BC-NextCows_7" 7 "BC-NextCows"
96.4728381419973 "BC-NextCows_8" 18 "RZKm (calving traits)" "BC-NextCows_8" 8 "BC-NextCows"
97.4874556280667 "BC-NextCows_8" 19 "RZKm (calving traits)" "BC-NextCows_8" 8 "BC-NextCows"
98.5911697512142 "BC-NextCows_8" 20 "RZKm (calving traits)" "BC-NextCows_8" 8 "BC-NextCows"
97.7552448908581 "BC-NextCows_8" 21 "RZKm (calving traits)" "BC-NextCows_8" 8 "BC-NextCows"
98.4620835504138 "BC-NextCows_8" 22 "RZKm (calving traits)" "BC-NextCows_8" 8 "BC-NextCows"
96.3749527362421 "BC-NextCows_9" 0 "RZKm (calving traits)" "BC-NextCows_9" 9 "BC-NextCows"
97.390024318613 "BC-NextCows_9" 23 "RZKm (calving traits)" "BC-NextCows_9" 9 "BC-NextCows"
96.226891128201 "BC-NextCows_9" 24 "RZKm (calving traits)" "BC-NextCows_9" 9 "BC-NextCows"
96.6304719418271 "BC-NextCows_9" 25 "RZKm (calving traits)" "BC-NextCows_9" 9 "BC-NextCows"
96.2271356980351 "BC-NextCows_9" 26 "RZKm (calving traits)" "BC-NextCows_9" 9 "BC-NextCows"
94.3246566013244 "BC-NextCows_10" 1 "RZKm (calving traits)" "BC-NextCows_10" 10 "BC-NextCows"
94.7318979516387 "BC-NextCows_10" 2 "RZKm (calving traits)" "BC-NextCows_10" 10 "BC-NextCows"
95.6268265315197 "BC-NextCows_10" 3 "RZKm (calving traits)" "BC-NextCows_10" 10 "BC-NextCows"
94.7749232726789 "BC-NextCows_10" 4 "RZKm (calving traits)" "BC-NextCows_10" 10 "BC-NextCows"
95.9317324704571 "BC-NextCows_10" 5 "RZKm (calving traits)" "BC-NextCows_10" 10 "BC-NextCows"
96.6383152073758 "BC-NextCows_11" 6 "RZKm (calving traits)" "BC-NextCows_11" 11 "BC-NextCows"
96.0022243578636 "BC-NextCows_11" 7 "RZKm (calving traits)" "BC-NextCows_11" 11 "BC-NextCows"
94.8579100971661 "BC-NextCows_11" 8 "RZKm (calving traits)" "BC-NextCows_11" 11 "BC-NextCows"
95.0121615310811 "BC-NextCows_11" 9 "RZKm (calving traits)" "BC-NextCows_11" 11 "BC-NextCows"
96.2292006908273 "BC-NextCows_11" 10 "RZKm (calving traits)" "BC-NextCows_11" 11 "BC-NextCows"
93.5565453376184 "BC-NextCows_12" 11 "RZKm (calving traits)" "BC-NextCows_12" 12 "BC-NextCows"
94.034762847987 "BC-NextCows_12" 12 "RZKm (calving traits)" "BC-NextCows_12" 12 "BC-NextCows"
93.8427873021416 "BC-NextCows_12" 13 "RZKm (calving traits)" "BC-NextCows_12" 12 "BC-NextCows"
94.2522931096269 "BC-NextCows_12" 14 "RZKm (calving traits)" "BC-NextCows_12" 12 "BC-NextCows"
93.7086066832762 "BC-NextCows_12" 15 "RZKm (calving traits)" "BC-NextCows_12" 12 "BC-NextCows"
92.7268924249839 "BC-NextCows_13" 16 "RZKm (calving traits)" "BC-NextCows_13" 13 "BC-NextCows"
93.4149326798259 "BC-NextCows_13" 17 "RZKm (calving traits)" "BC-NextCows_13" 13 "BC-NextCows"
92.8488904089067 "BC-NextCows_13" 18 "RZKm (calving traits)" "BC-NextCows_13" 13 "BC-NextCows"
92.7511024692382 "BC-NextCows_13" 19 "RZKm (calving traits)" "BC-NextCows_13" 13 "BC-NextCows"
93.2547820588592 "BC-NextCows_13" 20 "RZKm (calving traits)" "BC-NextCows_13" 13 "BC-NextCows"
93.79468217098 "BC-NextCows_14" 21 "RZKm (calving traits)" "BC-NextCows_14" 14 "BC-NextCows"
92.7549297799033 "BC-NextCows_14" 22 "RZKm (calving traits)" "BC-NextCows_14" 14 "BC-NextCows"
93.865746734305 "BC-NextCows_14" 23 "RZKm (calving traits)" "BC-NextCows_14" 14 "BC-NextCows"
94.0159906465799 "BC-NextCows_14" 24 "RZKm (calving traits)" "BC-NextCows_14" 14 "BC-NextCows"
94.2392917147568 "BC-NextCows_14" 25 "RZKm (calving traits)" "BC-NextCows_14" 14 "BC-NextCows"
94.2462379506224 "BC-NextCows_15" 0 "RZKm (calving traits)" "BC-NextCows_15" 15 "BC-NextCows"
94.0044017458992 "BC-NextCows_15" 1 "RZKm (calving traits)" "BC-NextCows_15" 15 "BC-NextCows"
94.1695964679319 "BC-NextCows_15" 2 "RZKm (calving traits)" "BC-NextCows_15" 15 "BC-NextCows"
93.1274743488582 "BC-NextCows_15" 3 "RZKm (calving traits)" "BC-NextCows_15" 15 "BC-NextCows"
93.6618425283238 "BC-NextCows_15" 26 "RZKm (calving traits)" "BC-NextCows_15" 15 "BC-NextCows"
93.9157439734757 "BC-NextCows_16" 4 "RZKm (calving traits)" "BC-NextCows_16" 16 "BC-NextCows"
94.5057409090549 "BC-NextCows_16" 5 "RZKm (calving traits)" "BC-NextCows_16" 16 "BC-NextCows"
92.8422451909681 "BC-NextCows_16" 6 "RZKm (calving traits)" "BC-NextCows_16" 16 "BC-NextCows"
93.594018941478 "BC-NextCows_16" 7 "RZKm (calving traits)" "BC-NextCows_16" 16 "BC-NextCows"
93.6505307496158 "BC-NextCows_16" 8 "RZKm (calving traits)" "BC-NextCows_16" 16 "BC-NextCows"
94.6695998714085 "BC-NextCows_17" 9 "RZKm (calving traits)" "BC-NextCows_17" 17 "BC-NextCows"
94.2583721144487 "BC-NextCows_17" 10 "RZKm (calving traits)" "BC-NextCows_17" 17 "BC-NextCows"
94.9992048212822 "BC-NextCows_17" 11 "RZKm (calving traits)" "BC-NextCows_17" 17 "BC-NextCows"
93.4873249341235 "BC-NextCows_17" 12 "RZKm (calving traits)" "BC-NextCows_17" 17 "BC-NextCows"
94.3428702351992 "BC-NextCows_17" 13 "RZKm (calving traits)" "BC-NextCows_17" 17 "BC-NextCows"
95.3500438506638 "BC-NextCows_18" 14 "RZKm (calving traits)" "BC-NextCows_18" 18 "BC-NextCows"
95.0017967293152 "BC-NextCows_18" 15 "RZKm (calving traits)" "BC-NextCows_18" 18 "BC-NextCows"
94.935197318646 "BC-NextCows_18" 16 "RZKm (calving traits)" "BC-NextCows_18" 18 "BC-NextCows"
96.2097392031819 "BC-NextCows_18" 17 "RZKm (calving traits)" "BC-NextCows_18" 18 "BC-NextCows"
96.3271048943701 "BC-NextCows_18" 18 "RZKm (calving traits)" "BC-NextCows_18" 18 "BC-NextCows"
95.7543634903094 "BC-NextCows_19" 19 "RZKm (calving traits)" "BC-NextCows_19" 19 "BC-NextCows"
95.7361848598519 "BC-NextCows_19" 20 "RZKm (calving traits)" "BC-NextCows_19" 19 "BC-NextCows"
95.5572643890833 "BC-NextCows_19" 21 "RZKm (calving traits)" "BC-NextCows_19" 19 "BC-NextCows"
96.571236457573 "BC-NextCows_19" 22 "RZKm (calving traits)" "BC-NextCows_19" 19 "BC-NextCows"
96.1244262502805 "BC-NextCows_19" 23 "RZKm (calving traits)" "BC-NextCows_19" 19 "BC-NextCows"
96.8952210724358 "BC-NextCows_20" 0 "RZKm (calving traits)" "BC-NextCows_20" 20 "BC-NextCows"
97.5988052174101 "BC-NextCows_20" 1 "RZKm (calving traits)" "BC-NextCows_20" 20 "BC-NextCows"
95.6708155642702 "BC-NextCows_20" 24 "RZKm (calving traits)" "BC-NextCows_20" 20 "BC-NextCows"
96.8568242851754 "BC-NextCows_20" 25 "RZKm (calving traits)" "BC-NextCows_20" 20 "BC-NextCows"
96.4944232749297 "BC-NextCows_20" 26 "RZKm (calving traits)" "BC-NextCows_20" 20 "BC-NextCows"
96.2881885884962 "BC-NextCows_21" 2 "RZKm (calving traits)" "BC-NextCows_21" 21 "BC-NextCows"
95.4740888300236 "BC-NextCows_21" 3 "RZKm (calving traits)" "BC-NextCows_21" 21 "BC-NextCows"
95.9728278001204 "BC-NextCows_21" 4 "RZKm (calving traits)" "BC-NextCows_21" 21 "BC-NextCows"
95.9122679805632 "BC-NextCows_21" 5 "RZKm (calving traits)" "BC-NextCows_21" 21 "BC-NextCows"
95.4824786005334 "BC-NextCows_21" 6 "RZKm (calving traits)" "BC-NextCows_21" 21 "BC-NextCows"
95.0176810096309 "BC-NextCows_22" 7 "RZKm (calving traits)" "BC-NextCows_22" 22 "BC-NextCows"
96.2227974559507 "BC-NextCows_22" 8 "RZKm (calving traits)" "BC-NextCows_22" 22 "BC-NextCows"
96.8816834727181 "BC-NextCows_22" 9 "RZKm (calving traits)" "BC-NextCows_22" 22 "BC-NextCows"
97.1180035972094 "BC-NextCows_22" 10 "RZKm (calving traits)" "BC-NextCows_22" 22 "BC-NextCows"
97.0903600553476 "BC-NextCows_22" 11 "RZKm (calving traits)" "BC-NextCows_22" 22 "BC-NextCows"
95.0342648164699 "BC-NextCows_23" 12 "RZKm (calving traits)" "BC-NextCows_23" 23 "BC-NextCows"
95.2248198700251 "BC-NextCows_23" 13 "RZKm (calving traits)" "BC-NextCows_23" 23 "BC-NextCows"
95.2938883825121 "BC-NextCows_23" 14 "RZKm (calving traits)" "BC-NextCows_23" 23 "BC-NextCows"
95.5270379769323 "BC-NextCows_23" 15 "RZKm (calving traits)" "BC-NextCows_23" 23 "BC-NextCows"
95.5735612725714 "BC-NextCows_23" 16 "RZKm (calving traits)" "BC-NextCows_23" 23 "BC-NextCows"
94.15734714381 "BC-NextCows_24" 17 "RZKm (calving traits)" "BC-NextCows_24" 24 "BC-NextCows"
94.6719890374192 "BC-NextCows_24" 18 "RZKm (calving traits)" "BC-NextCows_24" 24 "BC-NextCows"
94.7118080309831 "BC-NextCows_24" 19 "RZKm (calving traits)" "BC-NextCows_24" 24 "BC-NextCows"
94.047206265659 "BC-NextCows_24" 20 "RZKm (calving traits)" "BC-NextCows_24" 24 "BC-NextCows"
94.9147841162322 "BC-NextCows_24" 21 "RZKm (calving traits)" "BC-NextCows_24" 24 "BC-NextCows"
95.9125561043072 "BC-NextCows_25" 22 "RZKm (calving traits)" "BC-NextCows_25" 25 "BC-NextCows"
95.3831284711674 "BC-NextCows_25" 23 "RZKm (calving traits)" "BC-NextCows_25" 25 "BC-NextCows"
95.3737259888535 "BC-NextCows_25" 24 "RZKm (calving traits)" "BC-NextCows_25" 25 "BC-NextCows"
95.5105171045152 "BC-NextCows_25" 25 "RZKm (calving traits)" "BC-NextCows_25" 25 "BC-NextCows"
95.0919226865699 "BC-NextCows_25" 26 "RZKm (calving traits)" "BC-NextCows_25" 25 "BC-NextCows"
95.5699563360967 "BC-SelectedBulls" 4 "RZKm (calving traits)" "BC-SelectedBulls" 0 "BC-SelectedBulls"
94.8900302796516 "BC-SelectedBulls_1" 9 "RZKm (calving traits)" "BC-SelectedBulls_1" 1 "BC-SelectedBulls"
101.842243412826 "BC-SelectedBulls_2" 14 "RZKm (calving traits)" "BC-SelectedBulls_2" 2 "BC-SelectedBulls"
103.44581825154 "BC-SelectedBulls_3" 19 "RZKm (calving traits)" "BC-SelectedBulls_3" 3 "BC-SelectedBulls"
98.4845009189927 "BC-SelectedBulls_4" 24 "RZKm (calving traits)" "BC-SelectedBulls_4" 4 "BC-SelectedBulls"
101.259268212192 "BC-SelectedBulls_5" 2 "RZKm (calving traits)" "BC-SelectedBulls_5" 5 "BC-SelectedBulls"
101.454766264053 "BC-SelectedBulls_6" 7 "RZKm (calving traits)" "BC-SelectedBulls_6" 6 "BC-SelectedBulls"
99.9060119473426 "BC-SelectedBulls_7" 12 "RZKm (calving traits)" "BC-SelectedBulls_7" 7 "BC-SelectedBulls"
95.2756117588251 "BC-SelectedBulls_8" 17 "RZKm (calving traits)" "BC-SelectedBulls_8" 8 "BC-SelectedBulls"
95.9938328097386 "BC-SelectedBulls_9" 22 "RZKm (calving traits)" "BC-SelectedBulls_9" 9 "BC-SelectedBulls"
93.4893729870593 "BC-SelectedBulls_10" 0 "RZKm (calving traits)" "BC-SelectedBulls_10" 10 "BC-SelectedBulls"
95.5550740989291 "BC-SelectedBulls_11" 5 "RZKm (calving traits)" "BC-SelectedBulls_11" 11 "BC-SelectedBulls"
92.1136694653164 "BC-SelectedBulls_12" 10 "RZKm (calving traits)" "BC-SelectedBulls_12" 12 "BC-SelectedBulls"
91.9329665420643 "BC-SelectedBulls_13" 15 "RZKm (calving traits)" "BC-SelectedBulls_13" 13 "BC-SelectedBulls"
93.8502093238737 "BC-SelectedBulls_14" 20 "RZKm (calving traits)" "BC-SelectedBulls_14" 14 "BC-SelectedBulls"
94.4633220540891 "BC-SelectedBulls_15" 25 "RZKm (calving traits)" "BC-SelectedBulls_15" 15 "BC-SelectedBulls"
92.4747210032625 "BC-SelectedBulls_16" 3 "RZKm (calving traits)" "BC-SelectedBulls_16" 16 "BC-SelectedBulls"
94.8328099675168 "BC-SelectedBulls_17" 8 "RZKm (calving traits)" "BC-SelectedBulls_17" 17 "BC-SelectedBulls"
96.7795781964918 "BC-SelectedBulls_18" 13 "RZKm (calving traits)" "BC-SelectedBulls_18" 18 "BC-SelectedBulls"
95.7604388532773 "BC-SelectedBulls_19" 18 "RZKm (calving traits)" "BC-SelectedBulls_19" 19 "BC-SelectedBulls"
97.3942818865779 "BC-SelectedBulls_20" 23 "RZKm (calving traits)" "BC-SelectedBulls_20" 20 "BC-SelectedBulls"
95.4971826621552 "BC-SelectedBulls_21" 1 "RZKm (calving traits)" "BC-SelectedBulls_21" 21 "BC-SelectedBulls"
96.6616851448043 "BC-SelectedBulls_22" 6 "RZKm (calving traits)" "BC-SelectedBulls_22" 22 "BC-SelectedBulls"
94.6163658356026 "BC-SelectedBulls_23" 11 "RZKm (calving traits)" "BC-SelectedBulls_23" 23 "BC-SelectedBulls"
93.8406178927682 "BC-SelectedBulls_24" 16 "RZKm (calving traits)" "BC-SelectedBulls_24" 24 "BC-SelectedBulls"
96.0049678165528 "BC-SelectedBulls_25" 21 "RZKm (calving traits)" "BC-SelectedBulls_25" 25 "BC-SelectedBulls"
96.3852503650823 "calf" 0 "RZKm (calving traits)" "calf" 0 "calf"
98.3330620862052 "calf-h" 9 "RZKm (calving traits)" "calf-h" 0 "calf-h"
94.2762110400349 "calf-h_1" 14 "RZKm (calving traits)" "calf-h_1" 1 "calf-h"
100.594490404712 "calf-h_2" 19 "RZKm (calving traits)" "calf-h_2" 2 "calf-h"
93.3097652586092 "calf-h_3" 24 "RZKm (calving traits)" "calf-h_3" 3 "calf-h"
100.521610918074 "calf-h_4" 2 "RZKm (calving traits)" "calf-h_4" 4 "calf-h"
103.729634400294 "calf-h_5" 7 "RZKm (calving traits)" "calf-h_5" 5 "calf-h"
104.231024794647 "calf-h_6" 12 "RZKm (calving traits)" "calf-h_6" 6 "calf-h"
101.348833917014 "calf-h_7" 17 "RZKm (calving traits)" "calf-h_7" 7 "calf-h"
91.77033036176 "calf-h_7" 18 "RZKm (calving traits)" "calf-h_7" 7 "calf-h"
96.7487107843165 "calf-h_8" 22 "RZKm (calving traits)" "calf-h_8" 8 "calf-h"
100.998878203275 "calf-h_9" 0 "RZKm (calving traits)" "calf-h_9" 9 "calf-h"
95.4818256014414 "calf-h_10" 5 "RZKm (calving traits)" "calf-h_10" 10 "calf-h"
97.2717530082132 "calf-h_11" 10 "RZKm (calving traits)" "calf-h_11" 11 "calf-h"
100.239284050403 "calf-h_12" 15 "RZKm (calving traits)" "calf-h_12" 12 "calf-h"
93.0247458226563 "calf-h_13" 20 "RZKm (calving traits)" "calf-h_13" 13 "calf-h"
97.3216571887653 "calf-h_14" 25 "RZKm (calving traits)" "calf-h_14" 14 "calf-h"
96.1638772341264 "calf-h_14" 26 "RZKm (calving traits)" "calf-h_14" 14 "calf-h"
91.4157575988843 "calf-h_15" 3 "RZKm (calving traits)" "calf-h_15" 15 "calf-h"
97.0767144637386 "calf-h_15" 4 "RZKm (calving traits)" "calf-h_15" 15 "calf-h"
92.8275602227928 "calf-h_16" 8 "RZKm (calving traits)" "calf-h_16" 16 "calf-h"
92.7747393510582 "calf-h_16" 9 "RZKm (calving traits)" "calf-h_16" 16 "calf-h"
98.2037696498796 "calf-h_17" 13 "RZKm (calving traits)" "calf-h_17" 17 "calf-h"
102.569258856563 "calf-h_17" 14 "RZKm (calving traits)" "calf-h_17" 17 "calf-h"
89.6561926222425 "calf-h_18" 18 "RZKm (calving traits)" "calf-h_18" 18 "calf-h"
91.6484288799554 "calf-h_18" 19 "RZKm (calving traits)" "calf-h_18" 18 "calf-h"
97.4978608956354 "calf-h_19" 23 "RZKm (calving traits)" "calf-h_19" 19 "calf-h"
93.8311404332301 "calf-h_19" 24 "RZKm (calving traits)" "calf-h_19" 19 "calf-h"
97.6761772847767 "calf-h_20" 2 "RZKm (calving traits)" "calf-h_20" 20 "calf-h"
97.2017010927051 "calf-h_21" 7 "RZKm (calving traits)" "calf-h_21" 21 "calf-h"
95.0812549257755 "calf-h_22" 12 "RZKm (calving traits)" "calf-h_22" 22 "calf-h"
97.322903377481 "calf-h_23" 17 "RZKm (calving traits)" "calf-h_23" 23 "calf-h"
98.2581115266369 "calf-h_24" 21 "RZKm (calving traits)" "calf-h_24" 24 "calf-h"
96.1629419288658 "calf-h_25" 26 "RZKm (calving traits)" "calf-h_25" 25 "calf-h"
98.0387331268296 "calf-L1" 9 "RZKm (calving traits)" "calf-L1" 0 "calf-L1"
97.6778335032687 "calf-L1_1" 14 "RZKm (calving traits)" "calf-L1_1" 1 "calf-L1"
99.3915557593713 "calf-L1_2" 19 "RZKm (calving traits)" "calf-L1_2" 2 "calf-L1"
98.0972258394084 "calf-L1_3" 24 "RZKm (calving traits)" "calf-L1_3" 3 "calf-L1"
96.5650509903754 "calf-L1_4" 2 "RZKm (calving traits)" "calf-L1_4" 4 "calf-L1"
100.124542474151 "calf-L1_5" 7 "RZKm (calving traits)" "calf-L1_5" 5 "calf-L1"
100.737256219037 "calf-L1_6" 12 "RZKm (calving traits)" "calf-L1_6" 6 "calf-L1"
97.1285937895646 "calf-L1_7" 17 "RZKm (calving traits)" "calf-L1_7" 7 "calf-L1"
95.9684675281271 "calf-L1_8" 22 "RZKm (calving traits)" "calf-L1_8" 8 "calf-L1"
97.2914442490233 "calf-L1_9" 0 "RZKm (calving traits)" "calf-L1_9" 9 "calf-L1"
99.3512236646149 "calf-L1_10" 5 "RZKm (calving traits)" "calf-L1_10" 10 "calf-L1"
97.6858012402331 "calf-L1_11" 10 "RZKm (calving traits)" "calf-L1_11" 11 "calf-L1"
95.6581323958228 "calf-L1_12" 15 "RZKm (calving traits)" "calf-L1_12" 12 "calf-L1"
98.0506631670769 "calf-L1_13" 20 "RZKm (calving traits)" "calf-L1_13" 13 "calf-L1"
99.6542461901289 "calf-L1_14" 25 "RZKm (calving traits)" "calf-L1_14" 14 "calf-L1"
97.1333321644438 "calf-L1_15" 3 "RZKm (calving traits)" "calf-L1_15" 15 "calf-L1"
90.2826802784397 "calf-L1_16" 8 "RZKm (calving traits)" "calf-L1_16" 16 "calf-L1"
100.365742118221 "calf-L1_17" 13 "RZKm (calving traits)" "calf-L1_17" 17 "calf-L1"
95.9110686794507 "calf-L1_18" 18 "RZKm (calving traits)" "calf-L1_18" 18 "calf-L1"
99.8101474605619 "calf-L1_19" 23 "RZKm (calving traits)" "calf-L1_19" 19 "calf-L1"
94.3356416757222 "calf-L1_20" 2 "RZKm (calving traits)" "calf-L1_20" 20 "calf-L1"
