"AverageBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
99.9356333852679 "BC-NextCows_4" 2 "RZS (somatic cell)" "BC-NextCows_4" 4 "BC-NextCows"
99.6911251216626 "BC-NextCows_4" 25 "RZS (somatic cell)" "BC-NextCows_4" 4 "BC-NextCows"
99.781131477477 "BC-NextCows_4" 26 "RZS (somatic cell)" "BC-NextCows_4" 4 "BC-NextCows"
97.5640940827585 "BC-NextCows_5" 3 "RZS (somatic cell)" "BC-NextCows_5" 5 "BC-NextCows"
98.7701637572108 "BC-NextCows_5" 4 "RZS (somatic cell)" "BC-NextCows_5" 5 "BC-NextCows"
97.9726097880048 "BC-NextCows_5" 5 "RZS (somatic cell)" "BC-NextCows_5" 5 "BC-NextCows"
97.5889186626863 "BC-NextCows_5" 6 "RZS (somatic cell)" "BC-NextCows_5" 5 "BC-NextCows"
97.1132902806636 "BC-NextCows_5" 7 "RZS (somatic cell)" "BC-NextCows_5" 5 "BC-NextCows"
100.439104754758 "BC-NextCows_6" 8 "RZS (somatic cell)" "BC-NextCows_6" 6 "BC-NextCows"
99.448650074755 "BC-NextCows_6" 9 "RZS (somatic cell)" "BC-NextCows_6" 6 "BC-NextCows"
98.3904911287578 "BC-NextCows_6" 10 "RZS (somatic cell)" "BC-NextCows_6" 6 "BC-NextCows"
98.210979734056 "BC-NextCows_6" 11 "RZS (somatic cell)" "BC-NextCows_6" 6 "BC-NextCows"
99.5770754873621 "BC-NextCows_6" 12 "RZS (somatic cell)" "BC-NextCows_6" 6 "BC-NextCows"
98.1944455932394 "BC-NextCows_7" 13 "RZS (somatic cell)" "BC-NextCows_7" 7 "BC-NextCows"
97.6089885778035 "BC-NextCows_7" 14 "RZS (somatic cell)" "BC-NextCows_7" 7 "BC-NextCows"
97.6685940842904 "BC-NextCows_7" 15 "RZS (somatic cell)" "BC-NextCows_7" 7 "BC-NextCows"
98.4376196744586 "BC-NextCows_7" 16 "RZS (somatic cell)" "BC-NextCows_7" 7 "BC-NextCows"
96.3593152740911 "BC-NextCows_7" 17 "RZS (somatic cell)" "BC-NextCows_7" 7 "BC-NextCows"
97.496639968294 "BC-NextCows_8" 18 "RZS (somatic cell)" "BC-NextCows_8" 8 "BC-NextCows"
98.8309735432509 "BC-NextCows_8" 19 "RZS (somatic cell)" "BC-NextCows_8" 8 "BC-NextCows"
98.4152964002846 "BC-NextCows_8" 20 "RZS (somatic cell)" "BC-NextCows_8" 8 "BC-NextCows"
98.3611422928115 "BC-NextCows_8" 21 "RZS (somatic cell)" "BC-NextCows_8" 8 "BC-NextCows"
99.2049334036015 "BC-NextCows_8" 22 "RZS (somatic cell)" "BC-NextCows_8" 8 "BC-NextCows"
98.9369075383009 "BC-NextCows_9" 0 "RZS (somatic cell)" "BC-NextCows_9" 9 "BC-NextCows"
99.270036251881 "BC-NextCows_9" 23 "RZS (somatic cell)" "BC-NextCows_9" 9 "BC-NextCows"
98.9093758608703 "BC-NextCows_9" 24 "RZS (somatic cell)" "BC-NextCows_9" 9 "BC-NextCows"
99.7337309329249 "BC-NextCows_9" 25 "RZS (somatic cell)" "BC-NextCows_9" 9 "BC-NextCows"
99.4863832820792 "BC-NextCows_9" 26 "RZS (somatic cell)" "BC-NextCows_9" 9 "BC-NextCows"
99.0462756208461 "BC-NextCows_10" 1 "RZS (somatic cell)" "BC-NextCows_10" 10 "BC-NextCows"
99.9808518316614 "BC-NextCows_10" 2 "RZS (somatic cell)" "BC-NextCows_10" 10 "BC-NextCows"
101.311632898018 "BC-NextCows_10" 3 "RZS (somatic cell)" "BC-NextCows_10" 10 "BC-NextCows"
100.48001375044 "BC-NextCows_10" 4 "RZS (somatic cell)" "BC-NextCows_10" 10 "BC-NextCows"
100.18094050913 "BC-NextCows_10" 5 "RZS (somatic cell)" "BC-NextCows_10" 10 "BC-NextCows"
105.652209270895 "BC-NextCows_11" 6 "RZS (somatic cell)" "BC-NextCows_11" 11 "BC-NextCows"
105.210016185109 "BC-NextCows_11" 7 "RZS (somatic cell)" "BC-NextCows_11" 11 "BC-NextCows"
106.508375221647 "BC-NextCows_11" 8 "RZS (somatic cell)" "BC-NextCows_11" 11 "BC-NextCows"
105.840853285519 "BC-NextCows_11" 9 "RZS (somatic cell)" "BC-NextCows_11" 11 "BC-NextCows"
105.076711735859 "BC-NextCows_11" 10 "RZS (somatic cell)" "BC-NextCows_11" 11 "BC-NextCows"
104.312439998727 "BC-NextCows_12" 11 "RZS (somatic cell)" "BC-NextCows_12" 12 "BC-NextCows"
105.798472088426 "BC-NextCows_12" 12 "RZS (somatic cell)" "BC-NextCows_12" 12 "BC-NextCows"
105.846790943194 "BC-NextCows_12" 13 "RZS (somatic cell)" "BC-NextCows_12" 12 "BC-NextCows"
105.84613128671 "BC-NextCows_12" 14 "RZS (somatic cell)" "BC-NextCows_12" 12 "BC-NextCows"
106.561794420225 "BC-NextCows_12" 15 "RZS (somatic cell)" "BC-NextCows_12" 12 "BC-NextCows"
105.315358863555 "BC-NextCows_13" 16 "RZS (somatic cell)" "BC-NextCows_13" 13 "BC-NextCows"
105.980439334177 "BC-NextCows_13" 17 "RZS (somatic cell)" "BC-NextCows_13" 13 "BC-NextCows"
105.055669348516 "BC-NextCows_13" 18 "RZS (somatic cell)" "BC-NextCows_13" 13 "BC-NextCows"
105.126097927701 "BC-NextCows_13" 19 "RZS (somatic cell)" "BC-NextCows_13" 13 "BC-NextCows"
105.327529802265 "BC-NextCows_13" 20 "RZS (somatic cell)" "BC-NextCows_13" 13 "BC-NextCows"
104.75400341644 "BC-NextCows_14" 21 "RZS (somatic cell)" "BC-NextCows_14" 14 "BC-NextCows"
104.598609439166 "BC-NextCows_14" 22 "RZS (somatic cell)" "BC-NextCows_14" 14 "BC-NextCows"
105.190190057313 "BC-NextCows_14" 23 "RZS (somatic cell)" "BC-NextCows_14" 14 "BC-NextCows"
103.821368574606 "BC-NextCows_14" 24 "RZS (somatic cell)" "BC-NextCows_14" 14 "BC-NextCows"
104.675359754633 "BC-NextCows_14" 25 "RZS (somatic cell)" "BC-NextCows_14" 14 "BC-NextCows"
105.903899065348 "BC-NextCows_15" 0 "RZS (somatic cell)" "BC-NextCows_15" 15 "BC-NextCows"
106.619383757722 "BC-NextCows_15" 1 "RZS (somatic cell)" "BC-NextCows_15" 15 "BC-NextCows"
106.704274083791 "BC-NextCows_15" 2 "RZS (somatic cell)" "BC-NextCows_15" 15 "BC-NextCows"
104.4622615155 "BC-NextCows_15" 3 "RZS (somatic cell)" "BC-NextCows_15" 15 "BC-NextCows"
105.021340976014 "BC-NextCows_15" 26 "RZS (somatic cell)" "BC-NextCows_15" 15 "BC-NextCows"
107.256355407114 "BC-NextCows_16" 4 "RZS (somatic cell)" "BC-NextCows_16" 16 "BC-NextCows"
106.777657279628 "BC-NextCows_16" 5 "RZS (somatic cell)" "BC-NextCows_16" 16 "BC-NextCows"
106.405072072702 "BC-NextCows_16" 6 "RZS (somatic cell)" "BC-NextCows_16" 16 "BC-NextCows"
106.792547091822 "BC-NextCows_16" 7 "RZS (somatic cell)" "BC-NextCows_16" 16 "BC-NextCows"
106.974644726436 "BC-NextCows_16" 8 "RZS (somatic cell)" "BC-NextCows_16" 16 "BC-NextCows"
106.969144643758 "BC-NextCows_17" 9 "RZS (somatic cell)" "BC-NextCows_17" 17 "BC-NextCows"
105.308263402383 "BC-NextCows_17" 10 "RZS (somatic cell)" "BC-NextCows_17" 17 "BC-NextCows"
105.760245957134 "BC-NextCows_17" 11 "RZS (somatic cell)" "BC-NextCows_17" 17 "BC-NextCows"
105.801071048971 "BC-NextCows_17" 12 "RZS (somatic cell)" "BC-NextCows_17" 17 "BC-NextCows"
105.717462609388 "BC-NextCows_17" 13 "RZS (somatic cell)" "BC-NextCows_17" 17 "BC-NextCows"
106.164639912416 "BC-NextCows_18" 14 "RZS (somatic cell)" "BC-NextCows_18" 18 "BC-NextCows"
105.565021817679 "BC-NextCows_18" 15 "RZS (somatic cell)" "BC-NextCows_18" 18 "BC-NextCows"
105.906507353621 "BC-NextCows_18" 16 "RZS (somatic cell)" "BC-NextCows_18" 18 "BC-NextCows"
107.858290605095 "BC-NextCows_18" 17 "RZS (somatic cell)" "BC-NextCows_18" 18 "BC-NextCows"
106.930853917327 "BC-NextCows_18" 18 "RZS (somatic cell)" "BC-NextCows_18" 18 "BC-NextCows"
105.832239538085 "BC-NextCows_19" 19 "RZS (somatic cell)" "BC-NextCows_19" 19 "BC-NextCows"
106.802391990286 "BC-NextCows_19" 20 "RZS (somatic cell)" "BC-NextCows_19" 19 "BC-NextCows"
106.11274240671 "BC-NextCows_19" 21 "RZS (somatic cell)" "BC-NextCows_19" 19 "BC-NextCows"
106.37220567002 "BC-NextCows_19" 22 "RZS (somatic cell)" "BC-NextCows_19" 19 "BC-NextCows"
105.656800608826 "BC-NextCows_19" 23 "RZS (somatic cell)" "BC-NextCows_19" 19 "BC-NextCows"
107.156888371412 "BC-NextCows_20" 0 "RZS (somatic cell)" "BC-NextCows_20" 20 "BC-NextCows"
107.014784040885 "BC-NextCows_20" 1 "RZS (somatic cell)" "BC-NextCows_20" 20 "BC-NextCows"
108.127908604632 "BC-NextCows_20" 24 "RZS (somatic cell)" "BC-NextCows_20" 20 "BC-NextCows"
107.083045596813 "BC-NextCows_20" 25 "RZS (somatic cell)" "BC-NextCows_20" 20 "BC-NextCows"
106.510120695489 "BC-NextCows_20" 26 "RZS (somatic cell)" "BC-NextCows_20" 20 "BC-NextCows"
107.881530396374 "BC-NextCows_21" 2 "RZS (somatic cell)" "BC-NextCows_21" 21 "BC-NextCows"
106.638891686105 "BC-NextCows_21" 3 "RZS (somatic cell)" "BC-NextCows_21" 21 "BC-NextCows"
107.604275045842 "BC-NextCows_21" 4 "RZS (somatic cell)" "BC-NextCows_21" 21 "BC-NextCows"
107.141900154238 "BC-NextCows_21" 5 "RZS (somatic cell)" "BC-NextCows_21" 21 "BC-NextCows"
106.656256750316 "BC-NextCows_21" 6 "RZS (somatic cell)" "BC-NextCows_21" 21 "BC-NextCows"
107.033144434069 "BC-NextCows_22" 7 "RZS (somatic cell)" "BC-NextCows_22" 22 "BC-NextCows"
106.08957232462 "BC-NextCows_22" 8 "RZS (somatic cell)" "BC-NextCows_22" 22 "BC-NextCows"
106.860872046631 "BC-NextCows_22" 9 "RZS (somatic cell)" "BC-NextCows_22" 22 "BC-NextCows"
106.990490416289 "BC-NextCows_22" 10 "RZS (somatic cell)" "BC-NextCows_22" 22 "BC-NextCows"
105.979566866266 "BC-NextCows_22" 11 "RZS (somatic cell)" "BC-NextCows_22" 22 "BC-NextCows"
105.513519214197 "BC-NextCows_23" 12 "RZS (somatic cell)" "BC-NextCows_23" 23 "BC-NextCows"
105.444348163751 "BC-NextCows_23" 13 "RZS (somatic cell)" "BC-NextCows_23" 23 "BC-NextCows"
106.110067970686 "BC-NextCows_23" 14 "RZS (somatic cell)" "BC-NextCows_23" 23 "BC-NextCows"
105.990026521551 "BC-NextCows_23" 15 "RZS (somatic cell)" "BC-NextCows_23" 23 "BC-NextCows"
107.285016732903 "BC-NextCows_23" 16 "RZS (somatic cell)" "BC-NextCows_23" 23 "BC-NextCows"
107.430953728922 "BC-NextCows_24" 17 "RZS (somatic cell)" "BC-NextCows_24" 24 "BC-NextCows"
107.645093129768 "BC-NextCows_24" 18 "RZS (somatic cell)" "BC-NextCows_24" 24 "BC-NextCows"
107.63781854245 "BC-NextCows_24" 19 "RZS (somatic cell)" "BC-NextCows_24" 24 "BC-NextCows"
107.358918730414 "BC-NextCows_24" 20 "RZS (somatic cell)" "BC-NextCows_24" 24 "BC-NextCows"
107.281135224744 "BC-NextCows_24" 21 "RZS (somatic cell)" "BC-NextCows_24" 24 "BC-NextCows"
108.783173867421 "BC-NextCows_25" 22 "RZS (somatic cell)" "BC-NextCows_25" 25 "BC-NextCows"
108.985764679593 "BC-NextCows_25" 23 "RZS (somatic cell)" "BC-NextCows_25" 25 "BC-NextCows"
108.372379292652 "BC-NextCows_25" 24 "RZS (somatic cell)" "BC-NextCows_25" 25 "BC-NextCows"
108.23170276909 "BC-NextCows_25" 25 "RZS (somatic cell)" "BC-NextCows_25" 25 "BC-NextCows"
109.968868646945 "BC-NextCows_25" 26 "RZS (somatic cell)" "BC-NextCows_25" 25 "BC-NextCows"
97.8499906738692 "BC-SelectedBulls" 4 "RZS (somatic cell)" "BC-SelectedBulls" 0 "BC-SelectedBulls"
96.0008812371681 "BC-SelectedBulls_1" 9 "RZS (somatic cell)" "BC-SelectedBulls_1" 1 "BC-SelectedBulls"
99.585003723487 "BC-SelectedBulls_2" 14 "RZS (somatic cell)" "BC-SelectedBulls_2" 2 "BC-SelectedBulls"
99.2644020430156 "BC-SelectedBulls_3" 19 "RZS (somatic cell)" "BC-SelectedBulls_3" 3 "BC-SelectedBulls"
101.519904073422 "BC-SelectedBulls_4" 24 "RZS (somatic cell)" "BC-SelectedBulls_4" 4 "BC-SelectedBulls"
96.8936880637679 "BC-SelectedBulls_5" 2 "RZS (somatic cell)" "BC-SelectedBulls_5" 5 "BC-SelectedBulls"
99.5628492526418 "BC-SelectedBulls_6" 7 "RZS (somatic cell)" "BC-SelectedBulls_6" 6 "BC-SelectedBulls"
96.7932882086169 "BC-SelectedBulls_7" 12 "RZS (somatic cell)" "BC-SelectedBulls_7" 7 "BC-SelectedBulls"
99.4917087188005 "BC-SelectedBulls_8" 17 "RZS (somatic cell)" "BC-SelectedBulls_8" 8 "BC-SelectedBulls"
100.537056395512 "BC-SelectedBulls_9" 22 "RZS (somatic cell)" "BC-SelectedBulls_9" 9 "BC-SelectedBulls"
101.107007561972 "BC-SelectedBulls_10" 0 "RZS (somatic cell)" "BC-SelectedBulls_10" 10 "BC-SelectedBulls"
110.85505903979 "BC-SelectedBulls_11" 5 "RZS (somatic cell)" "BC-SelectedBulls_11" 11 "BC-SelectedBulls"
106.615439671257 "BC-SelectedBulls_12" 10 "RZS (somatic cell)" "BC-SelectedBulls_12" 12 "BC-SelectedBulls"
104.700163457181 "BC-SelectedBulls_13" 15 "RZS (somatic cell)" "BC-SelectedBulls_13" 13 "BC-SelectedBulls"
103.64585496802 "BC-SelectedBulls_14" 20 "RZS (somatic cell)" "BC-SelectedBulls_14" 14 "BC-SelectedBulls"
107.773263588579 "BC-SelectedBulls_15" 25 "RZS (somatic cell)" "BC-SelectedBulls_15" 15 "BC-SelectedBulls"
107.148690855173 "BC-SelectedBulls_16" 3 "RZS (somatic cell)" "BC-SelectedBulls_16" 16 "BC-SelectedBulls"
105.04933947827 "BC-SelectedBulls_17" 8 "RZS (somatic cell)" "BC-SelectedBulls_17" 17 "BC-SelectedBulls"
107.458318892489 "BC-SelectedBulls_18" 13 "RZS (somatic cell)" "BC-SelectedBulls_18" 18 "BC-SelectedBulls"
106.986066590091 "BC-SelectedBulls_19" 18 "RZS (somatic cell)" "BC-SelectedBulls_19" 19 "BC-SelectedBulls"
107.841665742698 "BC-SelectedBulls_20" 23 "RZS (somatic cell)" "BC-SelectedBulls_20" 20 "BC-SelectedBulls"
107.223125938593 "BC-SelectedBulls_21" 1 "RZS (somatic cell)" "BC-SelectedBulls_21" 21 "BC-SelectedBulls"
106.200126245872 "BC-SelectedBulls_22" 6 "RZS (somatic cell)" "BC-SelectedBulls_22" 22 "BC-SelectedBulls"
105.962760399375 "BC-SelectedBulls_23" 11 "RZS (somatic cell)" "BC-SelectedBulls_23" 23 "BC-SelectedBulls"
109.181964027025 "BC-SelectedBulls_24" 16 "RZS (somatic cell)" "BC-SelectedBulls_24" 24 "BC-SelectedBulls"
109.900076264188 "BC-SelectedBulls_25" 21 "RZS (somatic cell)" "BC-SelectedBulls_25" 25 "BC-SelectedBulls"
94.8940931225651 "calf" 0 "RZS (somatic cell)" "calf" 0 "calf"
93.1928408207002 "calf-h" 9 "RZS (somatic cell)" "calf-h" 0 "calf-h"
101.341613635549 "calf-h_1" 14 "RZS (somatic cell)" "calf-h_1" 1 "calf-h"
96.9269437884221 "calf-h_2" 19 "RZS (somatic cell)" "calf-h_2" 2 "calf-h"
97.7613210004318 "calf-h_3" 24 "RZS (somatic cell)" "calf-h_3" 3 "calf-h"
99.7426547943893 "calf-h_4" 2 "RZS (somatic cell)" "calf-h_4" 4 "calf-h"
98.4262283105902 "calf-h_5" 7 "RZS (somatic cell)" "calf-h_5" 5 "calf-h"
103.418487666376 "calf-h_6" 12 "RZS (somatic cell)" "calf-h_6" 6 "calf-h"
105.936654452743 "calf-h_7" 17 "RZS (somatic cell)" "calf-h_7" 7 "calf-h"
102.168830818259 "calf-h_7" 18 "RZS (somatic cell)" "calf-h_7" 7 "calf-h"
101.025661972848 "calf-h_8" 22 "RZS (somatic cell)" "calf-h_8" 8 "calf-h"
97.5142498698972 "calf-h_9" 0 "RZS (somatic cell)" "calf-h_9" 9 "calf-h"
105.156837286374 "calf-h_10" 5 "RZS (somatic cell)" "calf-h_10" 10 "calf-h"
105.806554488568 "calf-h_11" 10 "RZS (somatic cell)" "calf-h_11" 11 "calf-h"
100.351046110383 "calf-h_12" 15 "RZS (somatic cell)" "calf-h_12" 12 "calf-h"
105.943876840331 "calf-h_13" 20 "RZS (somatic cell)" "calf-h_13" 13 "calf-h"
98.5066215053406 "calf-h_14" 25 "RZS (somatic cell)" "calf-h_14" 14 "calf-h"
104.695780640579 "calf-h_14" 26 "RZS (somatic cell)" "calf-h_14" 14 "calf-h"
104.029327367943 "calf-h_15" 3 "RZS (somatic cell)" "calf-h_15" 15 "calf-h"
102.327885827663 "calf-h_15" 4 "RZS (somatic cell)" "calf-h_15" 15 "calf-h"
109.927490077927 "calf-h_16" 8 "RZS (somatic cell)" "calf-h_16" 16 "calf-h"
100.236096848488 "calf-h_16" 9 "RZS (somatic cell)" "calf-h_16" 16 "calf-h"
102.652193903123 "calf-h_17" 13 "RZS (somatic cell)" "calf-h_17" 17 "calf-h"
101.788240623552 "calf-h_17" 14 "RZS (somatic cell)" "calf-h_17" 17 "calf-h"
113.008559029339 "calf-h_18" 18 "RZS (somatic cell)" "calf-h_18" 18 "calf-h"
103.488394966925 "calf-h_18" 19 "RZS (somatic cell)" "calf-h_18" 18 "calf-h"
109.010970250968 "calf-h_19" 23 "RZS (somatic cell)" "calf-h_19" 19 "calf-h"
98.8481946071806 "calf-h_19" 24 "RZS (somatic cell)" "calf-h_19" 19 "calf-h"
112.922731670008 "calf-h_20" 2 "RZS (somatic cell)" "calf-h_20" 20 "calf-h"
104.08928059508 "calf-h_21" 7 "RZS (somatic cell)" "calf-h_21" 21 "calf-h"
108.319685943889 "calf-h_22" 12 "RZS (somatic cell)" "calf-h_22" 22 "calf-h"
107.286688954925 "calf-h_23" 17 "RZS (somatic cell)" "calf-h_23" 23 "calf-h"
104.011145552191 "calf-h_24" 21 "RZS (somatic cell)" "calf-h_24" 24 "calf-h"
117.384921882862 "calf-h_25" 26 "RZS (somatic cell)" "calf-h_25" 25 "calf-h"
98.1530784816831 "calf-L1" 9 "RZS (somatic cell)" "calf-L1" 0 "calf-L1"
98.497863511214 "calf-L1_1" 14 "RZS (somatic cell)" "calf-L1_1" 1 "calf-L1"
98.3089469330689 "calf-L1_2" 19 "RZS (somatic cell)" "calf-L1_2" 2 "calf-L1"
97.0827660460522 "calf-L1_3" 24 "RZS (somatic cell)" "calf-L1_3" 3 "calf-L1"
94.7300303628152 "calf-L1_4" 2 "RZS (somatic cell)" "calf-L1_4" 4 "calf-L1"
93.2810804495579 "calf-L1_5" 7 "RZS (somatic cell)" "calf-L1_5" 5 "calf-L1"
100.520397993644 "calf-L1_6" 12 "RZS (somatic cell)" "calf-L1_6" 6 "calf-L1"
100.532577275248 "calf-L1_7" 17 "RZS (somatic cell)" "calf-L1_7" 7 "calf-L1"
93.5456420684777 "calf-L1_8" 22 "RZS (somatic cell)" "calf-L1_8" 8 "calf-L1"
103.473193353163 "calf-L1_9" 0 "RZS (somatic cell)" "calf-L1_9" 9 "calf-L1"
103.563905156135 "calf-L1_10" 5 "RZS (somatic cell)" "calf-L1_10" 10 "calf-L1"
101.963275735365 "calf-L1_11" 10 "RZS (somatic cell)" "calf-L1_11" 11 "calf-L1"
102.351662080473 "calf-L1_12" 15 "RZS (somatic cell)" "calf-L1_12" 12 "calf-L1"
107.777075655441 "calf-L1_13" 20 "RZS (somatic cell)" "calf-L1_13" 13 "calf-L1"
103.628093654646 "calf-L1_14" 25 "RZS (somatic cell)" "calf-L1_14" 14 "calf-L1"
104.823507828711 "calf-L1_15" 3 "RZS (somatic cell)" "calf-L1_15" 15 "calf-L1"
105.182610481645 "calf-L1_16" 8 "RZS (somatic cell)" "calf-L1_16" 16 "calf-L1"
103.023896087419 "calf-L1_17" 13 "RZS (somatic cell)" "calf-L1_17" 17 "calf-L1"
109.852331856033 "calf-L1_18" 18 "RZS (somatic cell)" "calf-L1_18" 18 "calf-L1"
104.398934238085 "calf-L1_19" 23 "RZS (somatic cell)" "calf-L1_19" 19 "calf-L1"
103.352756447215 "calf-L1_20" 2 "RZS (somatic cell)" "calf-L1_20" 20 "calf-L1"
107.430438687573 "calf-L1_21" 7 "RZS (somatic cell)" "calf-L1_21" 21 "calf-L1"
105.675664208302 "calf-L1_22" 12 "RZS (somatic cell)" "calf-L1_22" 22 "calf-L1"
